essay_id,score,raw_pred
05fa0f0,1,1.6038932
0608495,3,3.8257232
0616815,2,2.2251515
061ba37,2,2.9905767
0668f09,5,4.377246
06730ad,3,2.4162188
06939ab,3,2.978237
069945c,3,3.1833515
06c7ba1,3,3.3637648
06cb1df,2,2.3184388
06d752e,2,3.109486
06ed983,3,2.7618625
071de41,4,4.149817
0728321,4,3.2681398
072c8a3,3,3.8621716
0742654,2,2.9927778
0746d1a,2,2.769897
07492fd,3,2.6999269
074b43d,3,3.3190365
0760842,3,4.057107
0764c35,3,2.1525824
0767c85,3,3.5702546
0775ccb,3,2.9830656
077acd9,3,3.7166843
078120d,4,3.2078087
0785120,4,3.5601962
0786ec3,3,2.8134515
0792205,1,1.1012256
07952db,3,3.416931
07a82b9,4,4.4462786
07b6457,2,1.879243
07c48b4,4,3.6800427
07ca280,4,4.03932
07cd836,4,3.6407835
07d1a3b,2,3.07454
07dd0fd,1,1.5346034
07f838d,2,1.9740262
08139fb,2,2.230175
081db56,3,3.2874885
08207e4,3,3.298712
084e848,2,2.1619902
0854673,2,2.925126
08629e7,3,3.182524
0863447,2,2.2933967
08669b6,2,3.2375546
088fd5c,4,4.2432594
08a5c68,4,3.5694025
08ab023,2,1.6746199
08b1777,3,3.060334
08b8798,3,3.2786875
08def35,2,1.3581238
08f5a36,5,5.090755
08fb0fb,2,3.5627828
0913268,1,1.065655
091a770,3,2.5531147
091e483,3,3.253328
092ff4e,3,3.7638087
09344c3,3,3.2852566
0946813,4,3.619454
0947cdc,4,3.5468202
09487c8,3,3.1889575
095042a,2,1.7690779
097b864,3,3.0923326
09915db,3,2.4509914
09af24e,2,2.8047423
09bd6f6,4,3.6798615
09c8185,2,1.90805
09ce958,2,2.7369733
09d065f,3,2.769878
09d976b,2,2.98768
09da56a,4,4.084633
09df111,2,2.0652633
09e4fce,3,3.5624623
09f2c09,2,2.2431567
09f7d1f,2,2.083292
0a07f07,3,2.6742914
0a0d3b4,4,3.4682806
0a0f8b3,2,2.5734534
0a238c3,4,3.8842568
0a28113,3,3.0842118
0a6ac75,1,2.2106028
0a7ef89,3,3.0438209
0a8590a,2,1.7194946
0a919e7,2,3.0611393
0a93900,1,1.6285633
0a9488d,6,5.0682764
0a99d52,3,2.5722508
0a9df6a,4,3.876351
0acfeeb,4,4.1000357
0ad4908,3,2.9521332
0aec0b5,3,3.0649543
0b059bd,1,2.3376117
0b095ea,3,1.9531645
0b0f882,3,1.9248953
0b28ade,3,3.0940404
0b2bfc4,4,3.2190259
0b64865,1,1.8330581
0b6df5c,3,3.88272
0b72cc9,3,3.2356317
0b76940,2,1.9928187
0b869b2,4,3.5746562
0b9d88d,5,3.9462094
0ba0895,2,1.0617716
0bb0bc1,4,4.3328996
0bb5c8c,3,3.4434125
0bcac40,3,2.9397807
0bea5df,2,2.7635484
0bee92d,2,2.3591332
0bf39e6,3,3.6591372
0c0eeb7,3,3.088315
0c13438,2,2.0819745
0c2f27d,4,3.9801812
0c34cc0,3,3.7514162
0c385a8,4,3.297632
0c488ee,2,2.761474
0c5e863,2,2.5640867
0c6c628,2,1.865555
0c6cb29,2,2.430853
0c76a09,2,1.932747
0c82120,2,2.0337815
0c85030,1,1.5907735
0c88bb6,4,4.069716
0cb8a22,3,2.722804
0cd80da,3,2.876308
0cffbfb,2,1.5202224
0d0b940,4,4.195857
0d18ff3,5,4.4474807
0d190c0,4,4.17566
0d2070c,6,4.274995
0d2ca3c,1,3.003519
0d3ae64,2,1.8484321
0d5876f,3,3.7463703
0d64085,2,2.2462728
0d66b05,3,3.585738
0d70f3a,3,2.340596
0d80f66,2,2.4674997
0d92fb8,4,3.5270855
0da206f,2,3.4891665
0dcce8c,3,3.617655
0dd6015,5,4.582753
0de82fe,3,3.70457
0deace1,2,2.9345715
0dff325,4,3.477871
0e222f1,3,3.7401075
0e3c6eb,3,2.3794727
0e4855c,2,3.0031264
0e495a2,2,2.7681947
0e54efc,2,1.9007933
0e680b3,4,3.7772377
0e85504,1,1.060928
0e9b816,4,3.9522724
0eaa4e4,4,3.5417588
0eaa56c,3,3.5423145
0eb2865,5,4.184141
0eb8d11,4,4.4487047
0ee7d80,3,3.7675405
0ef82ad,2,1.5839927
0ef994a,2,2.9414937
0f0fc7a,3,3.7727747
0f20721,4,3.6554117
0f22798,3,3.864785
0f2455f,2,2.1324635
0f247b7,4,3.8617973
0f2a7d9,2,2.145214
0f384b3,2,1.7173281
0f4a9a2,4,4.067047
0f4fadf,3,2.7535515
0f7535d,4,3.9125154
0f7e96b,4,3.4581943
0f89327,3,3.9681349
0f8d16d,4,3.2852657
0f967f0,1,1.1715542
0fab210,1,1.9968911
0fb1945,3,3.532642
0fbd5ba,5,4.3182335
0fc7b60,2,2.3492088
0fddb97,3,3.0387459
100decf,3,2.6938496
1013fcd,6,5.1428804
10228eb,3,2.6129189
1032c21,5,4.3953247
1039122,1,1.8601031
10402f2,3,3.7885804
10416ad,5,4.130613
104ebd4,4,3.4103858
10698ad,3,3.438559
1085eef,4,4.417318
1099610,2,1.7670939
10be9c6,2,2.46797
10d1d31,2,2.42132
10e68a9,2,1.1560454
10f7298,3,2.4724276
10f74e8,1,1.2008257
10ff341,2,1.4957895
112723e,5,4.7398567
114187f,2,2.476818
11428cc,5,4.2065263
11547d4,1,1.3904462
1157fa5,3,3.2171335
1162314,4,4.3528194
117a386,3,3.358293
11815c1,4,3.4416313
118d5fb,2,2.3976903
1193d27,3,3.9564934
11b679d,3,2.8640327
11bcb8c,3,3.5641487
11c1664,4,3.6773036
11c2627,4,2.9817026
11cf6b8,3,3.471332
11e9122,3,3.496383
11f0688,2,1.7163811
11ffe5f,1,2.26692
1210874,3,2.462789
1216143,3,3.411635
122ba79,3,2.9306772
122fa32,2,2.2759683
12489e3,4,3.3903778
128467a,3,3.8208508
1284ac4,4,3.1297846
129f4b5,4,3.8543348
12a4ba5,2,2.1635814
12b2994,3,2.7320585
12c365a,3,3.433005
12ea160,3,3.2479482
12ec9ce,4,3.2579744
130f628,3,3.6874495
13154fa,1,1.6947266
131a75b,5,4.238931
132ccff,4,3.9562333
13554fc,3,3.5359557
136b806,2,2.7957578
137675c,2,1.5903642
13917a4,3,2.8539
1398913,2,1.7721002
13a7cb9,3,2.613181
13b3e1f,3,2.6801858
13b533b,3,2.7986407
13c085e,4,3.4938426
13d1196,2,2.227878
13dea5a,4,5.0526695
13f1744,2,1.9330096
13f81b1,2,1.4897122
13fb244,2,2.0236921
13fd809,2,2.3103437
13fe30a,4,3.8219047
1418cf5,4,4.702716
1423619,4,3.3172286
1429ab3,2,2.2263763
142c979,2,2.70629
1430d38,3,3.6693048
143ad9a,3,2.158269
144515c,2,1.4428207
1446c35,4,3.1713557
144a803,3,3.4660215
1461849,3,3.613021
1464c1a,2,1.8245127
1468510,4,4.033615
1473f9c,2,2.4628327
14a193b,3,2.6041594
14a6a23,5,4.1906285
14a8933,2,2.9824572
14c87c2,2,3.2603273
14e0d1b,5,4.220008
14eaf97,3,3.2878685
151a470,4,3.4754076
152258f,3,3.5073462
152c2e4,3,3.7744956
1534fbf,2,1.6596215
15365fa,4,3.6631496
153aa37,2,2.0583959
1542a67,4,3.831266
1576626,4,3.781495
1585281,2,2.3137116
1591b94,2,2.5515442
15a509c,4,3.6914353
15b1360,5,3.6343787
15b7ad2,4,3.3898425
15bcc7b,4,3.8967218
15c487f,3,2.0698433
15c5d00,2,1.7155685
15dede4,5,4.367653
15f29a6,3,2.8133016
160dc72,3,3.1193755
161797f,2,2.2895865
1618e72,4,3.5380638
161a6b4,4,3.921795
161da84,4,4.057174
162a9db,2,2.100782
163ac0f,3,3.4279003
16502ea,2,2.1751792
165914d,5,4.057908
16729f5,2,3.3241959
167b14e,3,2.7463088
16b44a4,2,3.0161471
16cfecb,2,2.50605
1731db0,2,1.8030796
1732f3a,4,3.7075372
1747469,2,2.083907
174eb65,3,3.4553654
1782cc8,1,1.9135132
178a016,2,1.8885291
178a1c0,3,3.7379155
178f445,5,4.295187
17a6ac5,3,4.010354
17c5f94,4,3.6297822
17d277f,3,2.7119954
17d73bb,3,3.3891966
17d83e3,2,2.3210733
17e28c2,3,3.9545999
17e6981,2,2.5428593
17fd420,4,3.318528
1800723,2,1.8943707
1828de3,2,1.9508634
1831d64,4,3.9619753
1839865,2,2.3685641
1853495,4,3.8443565
185b01a,2,2.6318974
1866c81,3,2.3701615
187ef81,1,1.3369915
18865e7,5,4.186693
18869b7,2,2.026367
188be60,3,3.6337452
189a584,4,3.671605
189e376,3,3.6999736
18ad0fa,3,2.3276458
18afcad,2,2.7202754
18bc87c,4,3.5830367
18d261d,2,3.0630162
18f3009,3,2.8098354
18faa4d,3,2.8928275
191ef7e,3,2.8502562
19234b3,2,1.5558976
192755f,4,4.13266
19382b5,1,2.160187
1944939,3,2.8724225
195da78,3,3.0383577
197f299,2,2.6168509
19819e9,3,3.6046968
198286b,4,3.8432102
19a2117,1,2.068007
19b167b,3,2.7392507
19b293c,3,3.70463
19d0d84,4,4.204113
19d6dc5,3,2.5110664
19e5a11,3,3.891769
19e85b7,3,3.3456385
19ea366,3,3.5613592
19f4b8e,4,4.2455907
1a05aeb,2,2.264882
1a07cfb,2,2.6815987
1a14e33,4,3.7340798
1a1c096,3,2.6725562
1a229bc,5,4.1830797
1a28c7f,3,2.986683
1a51b71,4,3.68989
1a5babf,4,4.0039997
1a69914,3,3.5964985
1a714d1,2,2.2383034
1a76a83,2,2.0276685
1a86ceb,4,2.982047
1a87f1c,3,2.5967488
1a928ae,2,1.1143167
1a98406,3,3.553172
1abc9a4,3,3.9889264
1abf7b9,4,4.3085856
1ac7f5b,6,5.1963778
1af678f,2,2.067998
1afbef5,2,2.2316172
1b0037e,2,1.9515796
1b07598,3,3.569869
1b1975b,5,5.107662
1b3b613,2,3.1349242
1b3b9bf,3,2.9931564
1b4d2d6,3,3.364839
1b5c960,2,2.628912
1b5f4fa,4,3.6796584
1b66af5,2,1.7168831
1b99396,2,1.8340415
1bb47b4,1,1.6777823
1bbd259,3,3.305451
1bd1109,2,1.795516
1bd9d8e,3,3.5051312
1be148f,3,3.2537107
1be4323,2,3.1375024
1be7b59,2,2.3063369
1bf0096,2,1.5268354
1c0a106,4,4.02755
1c1348d,3,3.6058602
1c24c26,3,2.5270529
1c3468c,3,2.1927137
1c5a11c,3,2.5501423
1c652c1,3,3.1064672
1c7a00d,3,2.4863229
1c8b117,3,2.8169985
1ca3291,3,3.3575747
1ca4609,4,3.8306599
1cc6be8,4,3.7610133
1ccaa99,3,3.3203957
1ccb947,2,1.9971771
1cd6fae,3,2.171961
1cd7165,4,3.9918087
1ce9669,4,3.8171
1ced533,2,2.3789937
1cf05de,3,3.3597648
1cf4ea5,2,2.1143343
1d1227a,3,3.5002828
1d14e6c,2,2.3490553
1d1b8dd,4,3.2923546
1d287cc,1,1.892534
1d5b94f,2,1.5280468
1d6c98e,2,2.2291183
1d98e0a,2,3.4388666
1dbfc26,4,4.4935493
1ddd510,2,2.549274
1de153e,4,3.5274205
1dee883,1,1.8638668
1e15bb2,4,4.0620146
1e19e64,3,2.8399334
1e23fee,1,1.4625206
1e76917,4,3.6986313
1e8c487,4,3.8657198
1e8d2f8,3,2.7082589
1eab2e8,4,3.9128585
1eb4606,2,2.300252
1eb708e,2,2.029413
1ed0f53,2,2.3349729
1ee7cb0,4,4.3664994
1ef1180,2,2.0226417
1eff034,2,1.6912103
1effa08,4,3.9426694
1f0364d,3,3.2902327
1f06ef4,3,2.769092
1f07cb9,3,2.6661308
1f0cbec,5,4.321022
1f0e22b,2,1.7627153
1f113e1,3,2.9092584
1f252fe,4,3.9078984
1f3890c,2,2.6467888
1f3ac05,3,3.0272787
1f3d9fd,3,2.7807424
1f649f0,2,2.061541
1f71276,2,1.7670459
1f78438,4,4.0914083
1f7cf56,1,1.0632923
1f7ff01,2,2.354115
1f94329,2,1.4747136
1fa88bb,3,3.2595463
1fb0846,4,3.7739642
1fb5dc7,2,3.0060313
1fbb311,4,3.9544744
1fda3aa,3,3.550696
1fdb506,4,3.8015196
1fdcd75,4,3.6439757
1ff02e8,2,2.3011885
1ff2705,3,3.3635716
2009f18,3,2.5388088
200f74f,2,2.5321898
20233ea,3,2.9889023
2042022,1,2.1357827
204f925,3,3.2266045
2059452,3,3.344102
208907c,1,1.306092
208eb37,2,2.7316859
208f29c,2,1.8361123
20a1cb4,4,2.9473457
20b7318,4,3.3504164
20cce9b,2,1.427859
20db8b2,4,3.994214
20db990,1,1.564649
20e2d04,2,2.7794695
20ec8b0,2,2.454755
20f1ea0,2,3.0168004
20fa155,2,3.0671349
21100ac,2,1.8613511
21178bf,3,2.835997
2129e90,2,2.2984061
213de64,2,1.7370528
214bad3,4,4.3399534
214ed5c,2,1.7757611
2169b0a,4,3.9664965
217c2ee,4,5.038311
218778e,2,2.5974162
21958fc,4,3.982263
219799d,3,3.4994013
21a8d76,5,4.013828
21b56d3,3,3.4893918
21cd93f,3,2.9385195
21d3475,2,1.9010284
21ebb27,2,3.076349
2211051,5,4.942089
22299e4,2,1.7299156
223b86d,6,4.451523
22507ef,2,2.739508
225fcb4,3,3.2863283
227691f,5,4.393045
228188e,2,1.5106148
2289ad8,4,3.930006
22955c4,5,4.298533
22b89af,1,1.2805897
22ba497,5,4.0567956
22c53d1,4,3.4587698
22c55c4,1,1.9119606
22e1e7a,4,3.3977048
22ed7ef,2,1.7013488
2313cd7,2,2.0560489
2315ee0,4,3.6641736
232c60c,3,4.3088675
2336577,3,2.679227
234a75d,3,2.9321127
234b700,2,2.6965866
2357683,2,1.4794354
236f38c,4,3.2621725
237a974,2,2.4501712
23d7e8f,3,3.7318006
23e5178,3,3.3374872
23ee95d,3,3.7475429
23f9c2e,2,2.1522894
2404f31,2,1.9642744
241077a,4,3.4531007
2421da3,3,3.0838556
243124b,2,2.5978546
2440f97,2,2.6110733
2444c8a,2,2.3073087
2472175,2,3.6166675
247b49d,5,3.9105618
24ef783,3,3.7966475
24ff191,2,3.2416627
250a96a,3,2.346913
2515e4d,4,3.5651126
252141e,2,1.9059113
2522c5d,2,3.1530993
2529033,3,2.6739006
2557bb7,4,4.1908236
25588ad,3,3.4467206
2565613,2,2.3269348
2578c02,4,3.6664157
257a6a6,4,4.095661
2590aa5,2,2.1160216
25a9af8,3,2.7218838
25b8dc1,3,3.468128
25d7df0,1,2.575093
25da2fa,3,3.9480515
25df534,4,4.2881155
25e2100,4,3.101598
25e255c,3,3.1939654
25e3cc1,3,2.5180058
25e7fcb,3,3.6955914
2601398,3,2.1595027
260eeff,3,2.8606358
2617ac7,4,4.067929
261fd43,4,3.9997697
26434a0,4,4.284848
26479a8,6,4.8089323
2650cb7,2,1.561904
265499b,2,3.1300547
26598f5,4,4.254753
266c5f7,2,1.4453273
2688e0d,1,1.7208254
268d81a,2,1.9988701
26983cf,5,4.3897715
269e81f,4,4.018035
26aa2e8,1,3.0178335
26b13f6,3,3.2589428
26bc38a,4,3.2587855
26c4ea1,3,3.4855378
26c804d,3,2.8332295
26cbb50,3,3.2352645
26de96d,3,2.9835615
26e091d,4,3.8639781
2704439,3,3.290247
2706317,4,4.052678
27295aa,3,3.3600566
273ea57,3,2.769619
27427c9,2,2.4818618
2773770,3,2.9776902
279e329,2,1.4261578
27c1469,3,2.7410579
27c472a,2,2.1770291
27c933b,3,3.5705156
27d8ecd,3,3.2070694
27e155e,1,2.0493963
27e50f2,3,2.9384737
27e6dd8,3,2.6424022
27fabca,2,1.1178836
2802c3d,3,3.3205702
280f3ec,4,2.9835534
2810399,2,1.9996178
28229c3,4,3.3053641
2833cfd,3,2.4639812
2836ae3,4,3.7431283
283e586,3,3.3119009
284d362,3,2.3007333
286ff14,2,2.3323054
287a0b6,2,1.7915456
287b18b,5,4.574192
287d547,2,2.5463552
2899c5a,3,3.3323014
28c8ca4,2,2.1712518
28d24e7,3,2.9336011
28f131b,3,4.215928
28f67c4,2,1.7409499
290cf6b,3,3.4414887
2916425,5,3.9214292
29194fa,3,3.6953197
29273d7,2,2.8858194
2929f3b,4,3.382316
29338c6,5,4.8635755
2934387,4,4.183527
29388ff,4,3.7864537
293f43c,2,3.029101
296c49a,4,4.118045
296daf4,2,2.079986
299d0f0,4,4.188823
29a0567,3,2.3877435
29b1abb,1,1.0677141
29fb0d0,4,3.9623926
2a09cb9,2,1.8864326
2a161b2,3,3.1679869
2a188a7,4,3.4949362
2a36c77,3,3.7400537
2a3f826,2,2.0885236
2a45bab,1,1.6731193
2a73724,1,1.1266563
2a76a2f,4,3.7358656
2a7d71d,5,3.9749348
2a7dcac,4,3.6659493
2a9bea8,2,2.289719
2aaa8cf,3,2.3993006
2ab0ffc,5,4.6529245
2ae8014,3,2.73101
2aee9ae,3,1.9241929
2af2552,3,3.6166162
2af9cde,3,3.2281196
2b057fb,3,2.8956723
2b075b4,3,2.3771837
2b1fd83,3,3.6053998
2b237a3,3,3.5786233
2b33aff,2,3.2086277
2b33dcc,3,2.9671922
2b41dea,3,2.643776
2b59589,3,2.8254745
2b5d872,3,1.6344177
2b63205,4,4.0446243
2b85ea9,3,2.8174002
2b9dc98,3,3.1463165
2bb20b8,3,2.5428817
2bb8a01,3,2.8803012
2bd6edc,2,2.4388537
2be103b,4,3.873744
2bf6895,3,2.6288838
2bfdedf,3,2.851891
2c00a1c,4,3.3076506
2c2a9be,2,1.9736497
2c2bb64,4,3.9397037
2c35c89,4,3.9280415
2c3f197,3,2.553382
2c46fcc,1,1.8844247
2c5940a,2,1.9104794
2c5957b,3,2.2826989
2c5e0fd,4,3.8756433
2c6c2bf,3,3.3067164
2c7af05,4,3.9317794
2c8144c,1,1.3268694
2c83487,1,2.2558556
2c91690,3,2.2618165
2c9e6a6,1,1.4071231
2cb191e,2,2.5453959
2cb68c3,4,3.966197
2cd8edd,4,4.13974
2ce7f8d,3,1.9502947
2ce9900,2,2.0682487
2cfa990,5,4.623557
2d04b73,3,2.336754
2d0b80a,4,3.9376957
2d1f0e7,3,3.5353253
2d39640,3,3.362866
2d39dbb,5,3.9927402
2d454ec,2,2.6516943
2d4a651,3,2.4423332
2d58e14,3,3.6269345
2d65e94,2,2.1466365
2d6f640,2,1.7395833
2d75dd5,2,2.5444736
2d818b2,4,3.9830053
2d9517a,2,3.1351693
2d9b9c4,4,3.545004
2db61c7,3,3.1237278
2dc0b75,3,3.1478949
2ddb97e,3,3.4275222
2de9ae4,3,3.4924197
2dee5f4,3,2.9489312
2dfce3b,2,2.140863
2e128b5,5,4.3481607
2e1a485,1,1.3680639
2e1c6a8,3,3.64044
2e24a93,2,1.8074691
2e2e458,4,3.848937
2e312fd,1,1.7578814
2e37b89,2,2.3280954
2e43333,4,4.0434713
2e4ce3b,4,3.795243
2e622ff,2,1.0986307
2e62d3f,3,2.952828
2e68380,2,3.2648935
2e6c099,4,3.9926288
2e95e4d,5,4.1470757
2e99f1e,1,1.4515136
2eb6973,4,4.780305
2ec88c1,3,3.2900543
2ec9e00,3,2.5963511
2ece958,4,3.7800245
2ed047c,5,5.1735773
2ee1a20,4,2.4637175
2ee76da,3,2.5682027
2eee3a4,2,2.1406884
2ef5d32,2,2.3472977
2ef8816,2,1.6572659
2f022c5,3,2.3895793
2f06170,3,2.0744505
2f1718a,4,3.9168031
2f1c523,2,2.3668528
2f73d77,2,3.3741987
2f76f40,3,2.290286
2f7eae5,2,3.0169225
2fbed21,4,4.9877014
2fdb1d6,2,2.188581
2fdbf31,4,3.6068068
2fefa3b,4,3.9698238
3014e1b,2,2.0302348
3021d47,2,1.8989363
303710c,4,3.904
3038505,3,2.8351417
303e5c2,4,3.8238244
304b672,1,1.5003815
305a4e4,4,3.469976
3072ba3,1,2.2789776
3077554,3,2.8109446
3085037,4,3.664343
308f712,3,2.2905684
308f736,2,2.3270855
309bd04,5,4.124819
30a5a3d,1,1.4449464
30acda7,1,1.1480156
310b8bc,2,2.3624504
310dca5,2,2.3471127
3142f8d,2,2.2583747
3147bb8,4,3.8971715
314b42e,4,3.994135
3154945,2,1.7677214
3168ef6,4,4.4965687
3179784,1,1.4548606
319d071,1,2.8276787
31b73d2,4,3.9662898
31d3659,4,3.9254806
31d9589,3,2.6749787
31dfb5f,3,2.6052294
31e190f,3,3.1138873
32090e3,2,1.9603064
32097dc,4,3.9379234
320ae92,1,1.167511
320c246,4,4.0626364
3217d6b,3,3.1890852
322a5bf,1,2.2037232
32333f3,2,3.5096493
3242556,4,3.768721
3252ee0,3,2.7873006
3261155,3,3.8150308
326d2f5,2,1.6337459
3283240,4,3.8712664
328c079,3,3.0768592
32ad275,5,4.2203646
32ae080,3,3.4220803
32ba187,4,3.9679227
32d6a9c,2,3.608851
32dc789,4,3.5959392
32de0f4,3,3.0862522
32f477a,3,3.1247087
32f6344,2,2.0725787
32f9b1d,4,4.252104
3310eaf,1,1.1811453
3312b86,3,3.643485
331ec21,2,2.2220001
3323064,5,4.2932997
3333188,1,1.8216978
336f368,4,3.967258
33b606a,4,4.0015597
33cdec2,4,3.9636433
33d95e1,4,3.2771425
33e61e9,2,2.719472
33fd8e1,3,2.277094
3402605,2,1.7256635
342ac7e,2,2.0844717
34322b6,2,2.7571764
3443062,2,2.6875148
34807cc,4,4.076434
348647d,3,3.314277
3499b3e,3,3.3655696
349e486,3,3.1134322
349f3b8,3,3.3248694
34ba9f1,2,2.1299765
34bcca0,1,1.720467
34e37d0,4,3.563881
34e6274,4,3.7795875
34e8646,3,3.3158984
34efe4d,3,4.0643125
34fd610,3,3.7126355
34fec4f,2,1.5890396
351b4e8,3,3.7748952
3538c80,3,2.9160333
353f9af,5,4.6817875
355c999,3,3.888412
3562b27,3,3.0344105
3570c77,2,2.2969046
357ce9b,4,3.3581023
358bc70,4,3.4673603
3590bf5,3,3.4623199
3594209,4,3.8100016
359b8ee,4,4.196009
35d6b4b,4,4.0492816
35e422a,4,4.383322
35f642a,2,2.2322967
35fafb1,2,2.6738675
35ffbfc,2,2.3157792
36044fc,3,2.8368535
3623362,2,1.6834111
36351aa,3,3.1210344
363d99c,2,2.9140165
3644611,5,5.0159245
3647ee0,3,3.3603048
366ba9d,2,3.531816
366daac,3,3.0516174
367b888,2,2.976603
3684d35,2,1.2161452
368eb7e,4,3.9884663
369a78f,2,2.1991582
36b3126,2,2.455799
36d421c,3,3.2874885
36d9eea,4,4.310365
36da545,3,3.371919
36e6143,4,4.0470514
36e8507,1,1.4471729
36eaa58,4,3.6824179
36ed198,4,3.5852087
370d1af,3,3.8365767
3715486,3,2.7881603
371835b,3,2.5300093
371dcd9,3,2.1923451
372c68e,4,4.1168766
3738994,2,1.728532
374b731,3,3.815929
374f667,3,2.9338088
375c3d7,4,3.9068365
376401e,3,2.9113915
377afe7,3,2.7532282
377cdc4,4,3.0622745
3785422,3,3.366638
378b941,3,2.9901118
3793f1a,4,3.9747577
37b659c,4,3.818116
37dc455,3,2.6284328
37deeb5,2,1.9523695
37e0414,3,3.3053653
381900c,4,3.2549229
381c00c,2,1.1846836
38321da,3,3.7560368
3837aeb,2,1.5218399
386015d,1,1.8176801
38740e0,3,3.5321512
3889cc7,4,4.043791
389c7bf,4,3.3746543
389db01,2,2.2154777
38a36e7,3,2.9554915
38a3f6f,2,1.7454665
38aec83,1,1.075859
38aeea4,4,4.00508
38ddc8d,2,2.3211942
38e935c,4,3.10803
390be02,4,3.0302093
3916a44,3,2.9525924
392298c,4,3.8409686
3926c2c,2,2.0253556
393fc11,2,2.2342286
394ce95,2,2.1621165
395e093,3,3.0426586
396898a,2,1.9724836
3982990,3,2.8692327
398af51,4,4.358556
398be0d,2,1.9114175
3993eb1,3,2.4285817
399c926,3,3.140091
39b8a74,3,2.5010748
39c239f,4,3.7952895
39ca929,4,3.8930042
39cecd2,3,2.354575
39daa94,2,2.3771756
39dad84,1,1.7004708
39e422c,2,1.6836095
39f503f,3,2.326944
39f9997,4,4.0529904
3a035fb,3,2.3749802
3a0b1c6,3,2.602674
3a0f754,4,4.1704187
3a153f0,4,3.9459376
3a1f04d,2,2.0938342
3a20378,3,2.2060218
3a2c718,3,2.2470558
3a46a7c,4,4.0763493
3a4e8d9,4,3.806068
3a57893,5,4.8883963
3a664f7,2,2.6358273
3a737b0,2,1.7202427
3a74972,2,2.758603
3a77919,2,2.538319
3a79c7f,3,3.7978477
3a8262e,2,2.1851077
3a97cf5,2,2.312255
3a99159,2,2.042847
3abb6ee,4,4.165882
3ac8dc9,2,2.871018
3ac8feb,3,3.614789
3adbfc3,3,3.7992046
3adfa2e,3,3.4130335
3aed042,3,3.4389312
3aedf9d,3,2.7731538
3af6a4a,1,2.4609504
3b0840a,2,2.0778427
3b163b8,4,3.958
3b20650,6,4.142783
3b32089,3,2.1788242
3b480e0,3,3.7050936
3b564b2,3,2.8888435
3b80a89,4,4.0829954
3b882f2,1,1.3978032
3b946d1,2,1.8044553
3b9e890,3,3.422395
3ba1dd3,3,3.606714
3ba26e9,3,2.5910451
3baea30,3,3.8946323
3bb67ff,2,1.9516206
3bbd49a,3,2.6404285
3bc01dc,1,1.3031666
3bea149,2,2.6844432
3bf2e42,3,2.8274145
3bf4a7e,3,3.295678
3c03d31,4,3.371249
3c0e026,3,2.7215457
3c29492,2,2.135899
3c2b8aa,2,1.6610951
3c2c83a,2,2.31678
3c30a03,2,2.3318868
3c3e5dd,4,3.6355228
3c41d0b,4,3.4836504
3c5860f,4,3.9471805
3c6bfec,4,4.4065285
3c6d6fb,3,2.9658897
3c82a94,4,4.12653
3c883cd,3,3.272847
3c88c11,3,3.1756096
3c8bd10,2,3.0668933
3ca4cae,3,2.8822448
3ca552e,3,2.6302521
3cc2f1c,5,4.180272
3cd190e,3,3.6652431
