essay_id,score,raw_pred
0819c99,3,2.338192
0821b94,3,3.6793175
082e9df,4,3.8230548
08407fe,2,1.9297609
0848273,4,3.0312939
084cdc4,2,2.4811425
085092e,2,2.3396564
087c663,4,3.6759937
0882383,3,3.2470894
088c6ac,3,3.6609437
089a7f7,3,2.1298742
089aae3,2,3.323242
08c6a31,4,3.6781855
08cd1b8,1,1.1406567
08cdf6e,5,4.2407274
08d9638,4,3.4139898
08dcd91,3,3.111891
08fa0b3,3,2.998026
0909271,2,2.95082
092a3b6,3,2.551367
09330dc,2,2.534497
093da21,3,2.8103213
095f993,3,3.279397
096eae9,3,3.0361001
0973664,3,3.404395
09763fb,3,3.2904983
098c450,2,3.0651448
098d10a,5,4.117374
099fc28,1,1.5568696
09a04e4,4,3.9935052
09a62eb,4,3.776647
09b1b24,2,2.5718346
09c4d28,3,3.1597836
09cc092,4,4.317928
09e2b3e,3,2.6781368
09fc519,4,3.761611
0a30626,2,2.4236152
0a31cd0,4,3.200783
0a45f39,1,1.8330534
0aa8caf,2,2.3068116
0aae146,6,5.3449764
0abf87b,4,3.9305525
0ac8051,2,2.6279788
0acad9f,2,2.1232867
0acae1e,3,3.1655345
0add2dc,3,2.8606887
0ae1dee,4,3.8345008
0ae3894,3,2.9917603
0afe6a6,4,3.9967701
0b0644a,4,3.5996513
0b15a66,3,3.7791548
0b1ab1d,2,1.922878
0b23a57,4,3.8941166
0b271eb,3,3.5523658
0b35fa9,2,2.602457
0b3ab03,3,2.8174763
0b488e9,3,3.0046692
0b4b11b,2,2.8754106
0b4df74,4,3.8751912
0b4ecc7,2,2.2330978
0b568f9,3,2.9029481
0b5971b,3,3.1713119
0b5c44b,5,4.033719
0b88519,4,4.1694922
0b8ed23,3,3.8601308
0b8fea3,3,2.9593153
0b9274e,3,3.7384274
0ba78ec,3,2.3764608
0bbaaee,3,2.655344
0bc43f3,4,3.9276469
0bc541d,4,3.8471375
0bf03a7,2,2.885102
0bfeec7,4,4.0691557
0c02064,4,4.0940757
0c09020,4,3.9656003
0c0b284,3,3.7542794
0c4420d,2,2.0843525
0c4ede2,4,4.6402626
0c560ab,3,3.2291493
0c5c345,2,2.7597284
0c66cb3,3,3.4195395
0c720f3,2,1.6481764
0c72406,1,1.1613313
0c8039c,2,3.0193555
0c9029c,3,2.5957177
0c9c20d,2,1.5733224
0c9e34e,3,3.048146
0cb15fe,2,2.0777194
0cd7e90,3,3.5945501
0cd96ea,1,1.1063069
0cecb68,3,2.8257442
0cf0f8e,3,2.872624
0cf9088,3,2.6529617
0d0a0cb,4,3.7892392
0d125d4,4,3.7403736
0d28420,3,3.4133735
0d3b8e3,3,3.4020767
0d67d1f,3,2.1695213
0d7b70d,2,1.8172877
0d96a6c,2,3.9844038
0da50b1,4,4.011111
0dba702,3,3.829304
0dd72fb,4,3.0571537
0dec069,2,1.9348636
0df054c,3,3.7062726
0e02ecd,1,2.2601085
0e233ca,4,3.8724823
0e2b2aa,2,3.0910313
0e2b7d1,3,4.0904417
0e5feb0,4,3.9256363
0e6da97,2,2.8750734
0e88742,2,2.2113848
0e8c167,1,1.6061138
0e918db,2,2.1610327
0ea0f0d,4,3.6277015
0ea9cf8,3,3.1053996
0ebb30a,1,2.6764226
0ec99dd,5,3.9942217
0eca72b,2,2.0903354
0ed48ed,2,2.2433004
0edb7ff,3,3.6773481
0edee1b,2,2.6170921
0ee0e5c,4,3.961031
0f1081a,2,1.5016396
0f200d8,3,3.1435497
0f3483e,4,3.8713186
0f52764,1,1.6978707
0f549ce,5,5.0156994
0f7c6f3,2,2.0894818
0f7dda8,3,3.010602
0f81127,5,4.691032
0f89fad,3,2.8860402
0f8c08a,2,2.8247838
0f8c21d,4,3.2089868
0f91158,4,3.8499599
0f93a88,4,3.9443374
0fa3969,4,4.096814
0fb8b19,3,3.674162
0fc32e0,4,3.9258125
0fc8125,5,4.1332808
0fd322d,4,3.0565774
0feef16,5,4.254053
100527c,2,2.062508
101b994,1,1.476975
102db72,4,3.4629714
10461dd,3,3.4835348
10642eb,2,2.2879546
107348c,2,2.127922
107c77b,4,3.9021158
108d15e,4,3.92932
1097d92,2,2.0051322
10a41ed,2,2.4660003
10a4863,2,2.9612918
10b3a40,4,3.8401775
10b6508,5,4.3380527
10b9524,3,2.9606543
10bf544,2,1.6006188
10ca44e,1,2.8796258
10cd7ba,4,3.2287636
1100c54,2,2.5930157
11160a7,4,4.127067
111c03c,2,2.2242565
111fe95,3,2.5801463
112f03f,3,2.9929914
1174cd2,3,3.012178
1178b7e,2,1.7539332
1180164,1,1.9269584
1181dec,4,3.9977999
1188040,4,3.131227
1194992,3,3.6624355
11ab02b,1,2.0320063
11acec7,3,3.7355504
11aee92,2,2.3575459
11b1db5,4,3.5630836
11c06e0,2,2.4300694
11c28e1,3,3.6633685
11c2e4b,2,1.5605135
11c96ef,4,3.282955
11d9f84,1,1.8341751
11f80aa,3,2.6891055
121762e,2,1.9852774
12483a7,3,3.3773756
1251cb5,3,3.182606
12591b2,2,2.4599113
126046a,3,3.1936808
126c1a9,4,3.9177575
1287951,3,3.9506643
12a7aff,3,2.2310996
12b0d0a,3,3.9308977
12bbf33,3,1.9500175
12f27c0,2,2.703803
130935b,3,2.1785643
131a126,3,2.3669567
131b07d,4,3.9917588
1326f2f,4,3.8626044
134b993,3,3.9335303
1361418,3,1.0566684
136edb6,3,3.8037515
137152d,3,3.9162102
1373710,3,3.060739
1374701,4,4.6607924
1374736,2,2.4638317
13a8ba8,3,3.9206676
13b6591,2,1.2289099
13caa1f,3,3.1969228
13daa2a,3,3.669757
13dd74d,3,3.9814563
13ed689,3,2.7671447
14067fc,2,2.8413434
140b6e1,3,2.9798725
1412e31,3,3.6386943
141c149,4,3.085734
142330b,2,1.9851187
143409c,3,2.5636597
144cd37,3,2.9182706
14675ef,4,3.8773844
146aae7,2,2.8951304
148f1e2,3,3.306385
1493f33,3,3.0151813
14a0088,2,2.2661338
14b9c3f,3,3.3594904
14bc18a,4,3.7901382
14bec6e,4,3.9913702
14cb817,2,2.3763437
14f90b2,3,4.268586
1509b39,4,3.991897
150d3d6,3,3.2397435
152609d,1,1.2592988
15318de,2,1.9896157
1578371,3,3.741299
158ddca,5,3.7807803
15a3795,1,1.8089669
15a4102,3,3.6044126
15a5d60,2,1.9270146
15cf6e5,2,1.7222011
15d638e,4,2.9740477
15da71c,2,1.881548
15e8c3a,4,3.960084
15ec1e4,4,3.2406209
1608b25,5,4.0518374
160e4fd,2,2.5935695
16114c4,2,2.6056404
1614a93,4,4.0277476
1623c9f,4,3.5919933
1635650,2,2.005138
1643f02,3,3.3091621
1655699,3,3.379715
1659bfc,2,3.0278528
165bbd7,3,3.800384
1686625,4,3.7376316
169ec25,3,3.5969427
16aed11,3,2.9685402
16bf5a2,5,4.655696
16d8683,3,2.6935468
16f205a,2,2.126872
16f7c42,3,2.604652
170613b,3,3.215921
1707c2e,2,1.8005903
1717119,1,1.2245009
172d51a,2,2.1032703
1734068,1,1.6373081
1739d66,4,3.779201
1741756,4,4.0250354
1755744,4,3.9950795
1758d4d,5,4.7995834
1763449,3,3.5330994
176dd5b,2,2.2466364
177d6f6,2,2.521437
1781f4e,4,2.8237782
1792c42,3,2.824777
17930b3,2,1.8947089
1798e69,4,3.4086604
1798ecb,2,2.905252
179f4f1,3,3.3753576
179fd6b,3,3.3761706
17a36e4,3,2.88
17a53de,3,3.5070987
17c3a14,2,2.7492094
17d3737,3,3.2549376
17d4184,4,4.212228
17df6b8,4,3.975441
17e1148,3,3.2434287
17e47df,2,1.8887007
17ff7c0,2,3.0756276
1807be3,3,2.7395024
1829b0f,3,2.576745
185b9d3,3,2.518609
18621a8,3,3.0527163
1868e57,4,3.92998
186ee0a,2,2.4466777
189579d,2,2.5637608
189c65f,2,2.7260842
18bfb7e,2,2.235261
18e24eb,3,2.7380438
18ed7e6,3,3.0283484
18f621f,2,1.8842481
18f90f1,3,2.6089945
19021fe,3,3.7240417
1926426,4,3.1613772
192d275,2,2.7764401
1943465,3,2.9208965
196e078,3,3.5223713
1973fe0,4,3.915019
1991cce,3,2.9371576
19df6c7,2,2.4199414
19e8bd3,4,3.205882
1a0971f,5,4.2479267
1a0ee12,3,3.837456
1a0ff6e,4,3.7077818
1a26c65,2,2.0388572
1a28f21,3,2.6282604
1a3f98d,3,2.503422
1a7f061,3,2.3759317
1a9cda1,3,2.177751
1aa4ccf,4,3.9243755
1ab9b01,2,2.4109068
1ac3740,5,4.0587864
1af0ccd,2,1.8250872
1b0676e,2,2.5799725
1b14997,5,3.842812
1b1d926,3,3.437599
1b26302,5,4.4915366
1b2c90e,3,3.8788228
1b56257,1,2.869926
1b58375,3,2.8114529
1b58c10,4,3.4250953
1b68c4b,4,3.6647327
1b86671,2,2.6558533
1b9a9c7,1,1.4962273
1bbd2aa,4,4.3103685
1bd30e5,2,1.8931136
1c03444,3,3.336098
1c37396,3,3.3656902
1c388f0,4,3.9119256
1c3aaf7,2,2.048781
1c4beb6,4,4.0515413
1c4c81e,4,3.6193027
1c5210a,3,3.6653168
1c71060,4,3.9848075
1c74f89,4,3.3277454
1c8abcd,3,2.1525433
1c8d415,5,4.733285
1c935d2,3,2.6191423
1ca2b1e,4,3.9581912
1ca4a2d,4,3.7431006
1cb069a,2,2.0540333
1cbab90,6,5.0108643
1cbe327,3,3.7382069
1ccd84e,4,3.3608756
1ccde24,2,2.083636
1cebc9e,2,2.9206836
1cf2302,4,3.973312
1cf3716,3,3.059552
1cfb413,3,3.5271282
1d031f0,5,4.4916487
1d106d5,5,4.6154428
1d117a7,4,4.011988
1d197f5,4,3.806843
1d34992,3,3.5973806
1d410d6,3,3.2202196
1d4f21d,3,3.9206522
1d56a2d,2,2.0388534
1d587b8,3,3.1535027
1d62313,2,2.2122726
1d74982,2,2.3068957
1d9cb5d,2,2.31213
1dbaa5f,2,1.6536381
1dc68f0,2,1.6960608
1de7a3e,2,1.8098798
1dedbfa,3,3.4681568
1e0fde2,3,3.22145
1e18757,2,2.5413768
1e1b741,5,4.459534
1e1d55f,1,3.2432928
1e29434,3,2.8527422
1e3e3ac,2,1.9020543
1e48979,3,3.7848308
1e7551f,4,4.161945
1e762ef,2,2.3004937
1e88fb2,2,2.2760608
1e8cded,2,2.188149
1e96953,3,3.0375311
1ea7607,4,3.5720434
1ea8387,4,4.100003
1eac966,3,2.701153
1ead4a5,2,1.6633677
1ed83f4,3,3.4887934
1edbc51,3,3.4261944
1ee7159,3,3.2159474
1ef2f49,3,2.655359
1f008dc,2,2.0714579
1f28e13,2,1.8516812
1f48e7a,3,2.4099417
1f5d349,3,3.767614
1f65a7f,4,3.5046763
1f7c690,2,2.3287811
1f8e649,3,2.4179795
1f94e33,5,4.306924
1f98766,2,1.8973873
1fa1932,4,3.7380939
1fa24bd,1,1.8559734
1fc74a6,4,4.0082374
1fcd324,2,1.822767
1fe666e,4,3.6697164
1ff00d8,3,3.4259446
1ff3b4f,2,2.0064847
1ffa5d3,3,3.1889694
2005423,3,2.9185083
200c863,2,1.7820964
200d3eb,2,2.299707
2019908,1,1.1393147
201c1ab,2,1.816905
201fd9c,2,2.5874124
2024044,2,2.1876638
2036c27,2,2.6259928
2050ae7,3,3.1759133
20a8ce1,3,2.988424
20af98d,3,2.918229
20cb752,2,3.856861
20dda58,2,3.5326557
20e8865,2,2.7134008
20f1f55,3,3.676606
20f7124,2,1.5110787
20fe8b8,5,4.2793074
2107730,4,3.5561223
213b477,2,2.8954058
213f458,4,3.9698677
213fc89,3,2.9501548
214b662,3,2.8538442
214e706,1,1.1737486
2150433,5,4.3899484
2154584,3,3.5938222
215b5af,4,4.095635
215bc41,3,2.240629
215e6f7,1,1.5365587
21679eb,3,3.8574536
2171ee8,2,3.3318036
2177ad2,3,3.6144013
2187f01,2,2.7528298
21ae86b,3,3.819699
21b9c41,5,4.981347
21da225,2,1.9945316
21ea962,2,1.7063966
2203c6a,4,3.3694587
22085d8,4,4.1819634
22272c7,3,3.1410785
2254f30,4,3.6542342
225c5ce,4,4.1652126
227d74d,2,2.1130214
2280d47,3,2.449634
228b34a,2,2.2233279
22ae235,4,3.8388364
22ba4b2,4,3.3699179
22bf7f2,4,3.923412
22cb8da,2,1.7724426
22dd848,3,2.3197033
22f55dc,1,1.2252941
2308e61,5,4.131344
230f9dc,3,3.1530447
2324a33,2,2.559689
232c896,4,3.7018092
233796f,3,2.3348546
2344268,2,2.2594123
2348e16,5,4.0871253
236bdd3,3,3.7772555
23709d9,1,3.5780902
23a874d,1,1.1768756
23b4894,2,2.1382215
23d44f9,3,3.3559947
23e63ae,3,3.7718847
23f176c,2,1.5235491
23f2def,3,2.9799225
23ff7e3,3,2.0719671
2402f2d,1,1.1995748
240c2b5,4,4.0607142
2414f7f,3,3.068295
242cec4,5,4.870614
2437079,3,3.0985303
24370b2,3,3.459346
243e03f,2,2.8383152
2444a41,3,2.7171736
2450980,5,4.7171655
246252f,2,3.0993593
246585a,3,2.7699437
24694b6,2,2.198968
246a61a,4,3.2282221
246b556,1,1.1980578
246c075,4,3.7697506
24701c6,3,3.1046307
2480abd,5,4.5737686
24927d1,3,2.9089112
24971db,3,3.6676388
24ae08e,3,3.248477
24be491,3,3.001376
24cd6b4,3,2.927555
24cd9fa,2,2.4347513
24e41cc,3,3.478317
24e64ad,3,2.3799481
24e6877,3,2.7238834
24e71c9,4,3.9811347
250a6cf,3,3.0322006
253a54b,4,4.020865
2565957,2,2.0348241
256a191,3,3.426155
256de7d,3,3.742534
257592b,3,2.717402
25811d9,4,3.4623797
2584fcb,4,3.9906664
2593b36,3,2.86966
259ee08,2,2.8764448
25a9e8a,4,3.906137
25b80f6,3,3.3325872
25bb264,5,4.213213
25ccf21,4,3.3127017
25d53c6,3,3.1182942
25fc2cd,3,3.3155255
261d0e3,2,1.6069629
2620677,1,1.2845223
2630ecd,2,2.3041675
26337f6,3,3.6996684
2645e39,3,3.1498966
26527d8,4,4.195747
2676d1f,4,3.692351
26a1960,3,2.8423305
26a2e7d,4,3.4126937
26c493a,3,2.7676473
26c61e1,3,3.0633543
26e8ddf,4,3.809113
26fcefe,3,3.9196272
26fd6e8,3,3.0328915
27065ce,3,2.948535
270fe6b,3,2.5752268
27118ce,3,4.0144305
271dcfb,4,3.3355484
2720b3c,3,3.2930799
27215d2,4,4.147547
2736215,3,3.3285475
2741513,3,2.8588927
274eaf9,3,4.112789
2782b6f,3,3.1382725
2787866,6,4.790165
2792d0f,4,3.9665673
27be78b,3,3.787315
27c2c70,4,3.9822512
27dce02,4,3.904268
27f6b4c,3,2.507901
280c9d5,4,4.1464834
2822b94,4,3.0889506
2823575,2,2.1839113
2835045,2,2.1126964
28382e5,1,1.0863733
2850024,4,4.03558
2853974,3,2.5045128
2873095,2,1.7730289
2874df1,3,3.2316804
2887b93,3,3.1795096
2895919,2,2.2736073
289c956,5,3.7669742
28c14d7,3,3.8933225
28cfca6,4,3.9548538
28d472e,5,4.900064
28d7776,2,2.1935587
28de37d,3,3.746103
28e7f41,3,2.661688
28ebecb,3,2.3427222
290f452,3,3.8302362
292cb9f,3,3.4150407
292e15a,3,3.5907059
292fbde,3,3.521321
29743cd,4,3.9250917
2986cad,3,3.41059
29c499d,1,1.4739659
29ce267,2,2.3655891
29d00ed,1,1.9727045
29d4a8c,5,4.566474
29edcfa,3,3.1005416
29f91ca,4,3.9178953
29fa226,3,3.4655316
29fe49b,2,2.7423592
29ff531,3,2.3842945
2a162fa,3,3.03474
2a1adef,2,2.1754394
2a21d68,3,2.5051794
2a3da2b,3,3.249919
2a447bd,3,2.1925914
2a52391,3,2.5015817
2a62a1c,3,3.318353
2aa79b2,3,3.0505826
2ab58a5,2,1.9200644
2ad0a98,3,2.2959032
2ae4810,1,1.424864
2aeff1e,2,2.0878582
2af44aa,5,4.423225
2b082c1,2,2.141845
2b0d36b,3,3.6588283
2b1c1bf,5,4.547687
2b2431b,4,3.6174626
2b34d79,2,3.118913
2b34eff,2,2.4201512
2b37663,2,2.8038924
2b3f2d8,3,2.9767115
2b48695,3,2.1058621
2b491f4,2,1.8858826
2b57626,2,2.1059546
2b67009,2,2.0507581
2b89aad,5,4.18835
2b8abd3,2,2.6723177
2b93ab0,2,2.0218596
2b98752,5,4.192219
2ba03f1,1,1.273015
2ba53eb,2,1.8827857
2baa048,3,3.336698
2bd315e,2,2.5808802
2bd6a10,4,3.6573093
2bd6f85,2,2.239834
2be5e7f,3,3.9335096
2c0db08,2,2.7314935
2c157d1,4,4.511117
2c3c7f9,2,2.5338583
2c44bf1,3,2.4217777
2c5309d,4,3.8811517
2c5f6ae,3,3.1359594
2c6fc89,3,3.263072
2c70d54,2,2.0534134
2c71277,2,1.958256
2c75ee1,3,2.2459548
2c7d7f3,2,1.5706015
2c9eca0,3,2.3477888
2ca537b,3,2.9551413
2cc98cb,3,3.8499417
2cccea4,3,3.450601
2cde373,3,3.3130267
2cf2805,1,1.107177
2d034c8,3,2.9100888
2d1a806,2,2.635443
2d284ae,4,2.9962788
2d3ac02,4,3.8917205
2d9dbe2,5,3.916003
2dacefb,4,4.0383277
2db3e5d,2,2.100949
2dba1aa,1,1.7959511
2dbac81,4,3.2765088
2dc718b,4,3.974755
2dd0e30,4,3.8015106
2dd56e8,1,1.7048626
2dd5ab9,3,2.6625237
2de0ff3,2,2.164856
2de78c5,3,2.9563055
2ded98d,2,2.075421
2def8af,2,3.024766
2e01bf8,3,3.50975
2e091c6,4,3.5563102
2e0b133,3,3.0208614
2e0ecaa,3,4.1006727
2e10f49,2,2.8437805
2e1756a,4,3.858196
2e1b5e4,2,2.2634726
2e1f63f,4,3.4801667
2e4bd8f,4,4.050608
2e56afa,3,3.0771427
2e5c179,3,2.8033767
2e619b0,2,4.0668483
2e66941,3,2.7612662
2e78299,5,3.7889225
2e85901,3,1.95335
2e8cee4,3,2.951021
2e8fd2b,2,2.3356326
2e9bd97,4,3.9815083
2eaad6a,2,1.8432035
2eb32bb,4,4.4156604
2eb932d,3,3.1401052
2ebe52d,2,1.699028
2ec5f1f,2,2.8581705
2eeab39,2,2.171613
2f0294a,1,2.443755
2f05f6d,4,4.0490627
2f08580,3,3.3722239
2f1d781,1,1.0888178
2f242b8,3,4.1265764
2f3101d,4,3.7223363
2f31205,4,3.8253255
2f435d9,3,2.8483496
2fb3ec0,3,3.5045865
2fb6d78,3,3.277986
2fcb0d2,3,3.0907412
2fd49c6,2,1.3771689
2fd5695,3,3.2811902
2fe59b4,3,2.3851757
3010bb8,1,1.2945957
301c5a5,1,1.2435436
3033717,3,3.3442302
30869db,1,1.9371994
308be53,5,4.4209366
308d061,3,3.5259209
309de20,3,2.9995813
309eb02,3,3.2595906
30b1d9b,4,3.1581488
30b20ea,3,3.0980394
30c179a,6,5.205851
30d4a45,3,3.3510818
30ee72d,3,3.388289
30f0911,5,4.351605
30f1b0b,3,2.59506
3107452,2,2.1112785
31101d2,3,3.5172288
3111562,2,2.0156283
312bef6,3,2.8398476
313de19,2,1.9480433
318dac4,1,2.5300758
318ff17,4,3.7475483
3192920,2,3.1295383
3194f6f,4,3.8698099
31b8cf7,3,3.7469087
31c2e4e,5,4.5370126
31c5595,3,3.0603483
31e0361,4,3.5775497
31ea4a0,3,2.705168
31f7cbe,4,4.003248
320475b,2,2.9216008
32387e2,2,3.0715437
323b601,3,3.424874
3241fbf,4,3.1463902
324d38b,2,1.7939804
32630a9,3,2.5727115
326414d,2,2.0253434
3272c5f,4,3.8589141
3272cf9,3,3.0498962
328a78f,2,1.8977516
32b179b,2,2.1211073
32bf2eb,3,2.9517992
32c653a,3,3.9511416
32d8fd8,3,3.5458126
32ddb3a,3,2.9185777
32e5a0a,3,4.1994514
32eede7,4,3.8915873
33071db,3,2.7130246
331e7e8,3,3.1599658
3327a87,3,3.696383
3328793,4,4.0617375
335556a,2,2.1391337
3356cba,2,2.5399652
3358e08,3,3.83222
335fd9b,3,3.1977317
336c6ad,1,1.653379
337506c,1,2.3157535
338cf3b,3,4.02731
33a2f77,2,2.2665887
33b6860,3,2.3517866
33b691f,3,2.630849
33bd296,3,2.8969488
33cb44b,4,4.135366
33e6120,2,2.3354306
33ef0e3,3,3.063802
33f367a,3,3.1384892
340938d,3,2.8538718
340e592,2,1.3178666
340e8e8,3,2.1928084
3417267,4,3.968347
341a9c9,2,2.0830035
34339c4,3,2.0204973
3434f04,5,4.3335843
3440c12,1,2.023271
34622c1,3,3.2787206
346645c,4,3.273671
346ef5b,3,3.085884
348eb9c,3,2.5112107
3494df9,2,2.2013328
34b120d,4,3.878629
34b8b55,2,2.5813303
34ee1a0,1,2.1044
34f8227,3,3.1039155
3508b1d,1,1.6797729
3523b29,3,3.0126266
3532621,2,2.1134324
354da5c,2,2.139569
35580f9,2,2.0802073
3561772,4,3.5687833
35666d3,4,4.046804
357c8cc,5,4.054304
3581478,2,3.1645312
3599c82,2,2.5452523
35b8026,4,3.1118262
35b9791,3,3.5331736
35bc274,1,1.2022656
35cb607,3,3.3672996
35e09c5,3,3.6130373
35edf9f,2,1.9446211
35fea99,4,4.0496907
360214a,4,4.0796843
360aac0,3,3.7580035
362d18f,4,3.9920785
3651ff6,4,3.8452213
366c019,4,3.5306134
3676aa1,4,3.183154
36823af,1,2.4769068
3688184,3,2.9998758
3691235,1,2.453601
3698a15,2,2.437532
3698f22,4,4.0615606
36a8309,3,2.7185445
36b2a34,4,3.9067087
36bc88a,3,3.0869117
36c5b6e,1,1.8379983
36d39c8,2,1.9047806
36dd8e8,2,2.7564301
36f1f67,2,2.6487465
36f90b3,3,3.2492597
370df5f,1,1.7006682
371081f,5,4.31048
3714edf,1,1.5880191
3717326,2,2.0211003
371c937,4,4.1001463
371fe2f,1,1.4576226
3735524,2,2.9643126
3743779,2,2.6018114
3745735,3,2.9926805
374a74c,3,3.3973143
37729a0,3,3.7070599
377b41c,4,3.6502426
377e36b,2,2.9028287
3781369,4,4.3063054
3786747,4,4.084183
37931dc,3,3.1279273
379432c,4,3.7909966
37af59a,3,3.2181463
37b999d,4,4.0422626
37c450b,4,4.7173786
37c61d1,1,2.0419726
37d7bfc,3,3.668662
37e497f,3,3.5216014
37e71c0,3,3.1036935
37e9bc5,2,2.04502
37ffbbd,3,3.8947072
3834b70,2,1.6563742
3834cd0,5,4.348722
38562a0,3,2.3783174
385790a,5,4.599555
385ea97,3,2.8619742
3865c55,2,2.8352027
38844bc,3,3.5803695
38b22fd,2,1.9323257
38d7876,3,2.7973957
38ea253,4,3.268878
3905809,3,2.485927
3906f96,4,3.9034064
390f734,4,3.3369682
3910d38,2,2.288929
39115ab,2,2.55107
3911a88,2,3.227581
3911f96,4,4.0357447
391f6fa,3,3.6442356
392b094,4,3.5761518
3933370,2,2.21563
3946e1a,5,4.5167356
3952208,3,2.883421
395a189,2,1.8525015
396b504,2,1.9194558
396c150,2,3.129883
3978930,3,3.1796534
3984590,1,1.0478945
3984fa7,2,2.6295037
3990b13,1,1.8203727
39a0c64,3,3.4957743
39a8344,3,3.4828405
39d96a1,3,3.4982765
39dad0d,3,3.3194854
39f7e07,2,2.2130508
39f8317,3,3.9041104
3a05703,3,2.6855345
3a0686c,3,3.4039
3a0a581,4,4.157881
3a27911,3,2.1659353
3a27c7e,4,3.7522447
3a2b8f0,6,4.881752
3a2ffd1,4,3.606751
3a481f7,3,3.621841
3a53b74,4,4.4301724
3a70d68,2,3.012515
3a7aa19,3,3.947557
3aa2365,3,2.1779227
3aa696a,2,2.308289
3aaa9c1,2,1.7764722
3ab4c11,3,2.502781
3adb427,2,2.354191
3addf83,4,3.9339905
3aeffd0,3,3.6843162
3aff9ea,2,2.0387425
3b223d8,2,2.4671073
3b2cfcb,4,3.887022
3b35bfc,3,3.8637927
3b3df14,2,1.7976338
3b53486,4,3.689599
3b5ac80,3,2.8760977
3b7149a,2,2.3866806
3b7b923,3,3.6991544
3b9e818,3,2.5785828
3bcfc9e,1,1.1939663
3bd062d,1,1.1057044
3bd47c0,4,4.018406
3c0d251,2,2.088596
3c60501,1,1.3322287
3c65b42,2,1.9573236
3c7212e,4,3.9814193
3c81830,2,2.514687
3c87dc2,3,2.6436505
3cb576b,3,3.6759248
3cb6145,2,2.153141
3cc72ff,1,1.6538339
3ccf356,3,2.174255
3cdb2c8,1,1.7601445
3ce3447,2,2.3612478
