essay_id,score,raw_pred
071dba8,3,2.9256744
073d5b0,4,3.5826275
074ba84,3,1.7055857
074fd98,4,3.9461076
077cf8e,2,2.0209117
07845e1,4,3.2923317
078f997,3,2.7553887
07a14a5,6,4.053552
07b6ce2,2,2.1606984
07c7556,4,3.593905
07cde52,4,3.612115
07ce28e,3,3.848954
07d41ed,6,4.2564836
07eb783,2,2.235208
0802a6e,2,2.0678816
0804daa,1,1.2452211
081b620,3,2.983629
08519b2,5,4.872862
085f158,2,3.531602
0870f09,3,2.8281517
0890d0b,4,3.918482
0890e40,3,2.908808
089b9f0,3,3.197862
089e8f5,4,4.1397595
08a4217,3,3.5724986
08a4c92,4,3.9737396
08c3b51,4,3.7010458
08cec1d,4,4.849961
08d4d59,4,3.940194
08e4b2e,3,2.9694524
08f129d,4,3.455782
08fbb47,5,3.9951017
0906ee2,5,4.350635
090c52d,2,3.1468368
0912e51,2,3.182878
0916c73,4,3.7913918
0916f2c,4,4.061692
091a8ca,3,3.0667906
0926d5e,3,3.01181
0952aee,4,3.820077
0958685,3,3.1442976
095d62a,4,3.8275704
0962f2b,1,1.3354815
0966167,2,1.9924159
0980c17,2,3.6182833
098d6c6,2,2.1096706
0999761,4,3.7016268
09a7f87,3,2.8851995
09b1823,3,2.1095457
09b7da8,2,1.7473828
09c97ba,2,2.5633957
09e6583,4,4.506415
09e971b,4,3.3525305
0a01969,4,4.0021715
0a0388e,2,1.9454848
0a0f7cc,3,3.7942305
0a45f5b,3,3.052424
0a50c61,5,4.1975117
0a62a7a,4,4.2825017
0a7fbd0,4,3.599503
0a834e9,4,3.5586433
0a919e5,3,3.3703928
0a94ac7,2,2.9529233
0aaae26,5,4.644361
0ac26e9,3,3.1214373
0ad1f49,2,1.3702822
0af2d2d,3,3.099175
0b153d1,2,2.9719996
0b2c063,2,1.4380902
0b47a00,3,3.0712686
0b551ad,3,2.702225
0b700a7,2,3.1498103
0b708bc,3,2.888437
0b8588b,1,2.0563302
0b8e735,2,1.9752135
0bacb0f,2,2.452467
0bb7157,3,2.6438146
0bb7573,2,2.0716486
0bbbed5,4,3.5697584
0bc0443,3,3.7426834
0bebdc5,3,3.7696388
0bf34b6,1,1.8764026
0c047cd,2,1.7040167
0c059b2,3,2.0812287
0c10954,2,2.3270884
0c1322b,1,1.5468876
0c1da05,3,3.3519912
0c2a63d,3,3.7498672
0c2f000,2,1.8345991
0c3a8a0,2,2.1018715
0c442a8,5,4.796187
0c47509,3,2.199967
0c61969,2,1.9220998
0c6cdfe,2,1.3340833
0c8abe3,3,2.4056027
0cc9cb5,5,4.5430393
0cdf1ff,5,4.190171
0ce3c1c,3,3.5209482
0d077e2,3,2.9918876
0d1dfcb,2,2.5666635
0d23181,2,1.9940577
0d91c5e,3,4.1964073
0d96d4e,1,1.9425418
0d9d694,3,3.475453
0dabca9,3,3.558407
0db7e99,5,4.5703373
0dbd926,3,3.3030329
0dcf2f6,6,4.0244513
0dd48cd,2,3.3327236
0ded4da,3,3.3842318
0e00dde,3,3.2711635
0e03564,4,3.754636
0e22bc3,4,3.14421
0e277d7,3,3.200611
0e426b4,2,3.7832341
0e54b40,3,2.4982564
0e73ffd,4,3.9152582
0e782a4,3,3.8088007
0e7cbd2,2,2.533506
0e82e35,4,3.6763597
0e92d4a,3,3.8585095
0ea84b1,2,2.0541477
0ed8aad,3,3.390969
0f01ab8,3,3.4955986
0f2299f,2,2.1028557
0f50ec4,4,3.1366956
0f51dbd,4,4.6538954
0f560cf,3,3.0833344
0f5c12f,4,4.0039415
0f69e05,3,3.496649
0f6cdb4,3,2.1322536
0f789a2,6,4.50146
0f7aadf,3,3.4082062
0fa92b4,4,3.1841435
0fb0f34,2,1.0551461
0fc99a9,3,3.16552
0fe1d3e,4,3.8594499
0ffc18d,3,3.4401298
10159ff,1,1.2752225
101ff6a,4,3.250584
1023766,3,2.5822458
103d884,4,3.748921
10444ef,3,2.11173
105d8a4,4,2.7735667
1061742,4,3.895298
1064c41,2,2.2045286
106ec05,1,1.1628981
1083f35,2,2.3028893
1085852,5,4.356135
10a0374,4,3.6835542
10a3665,1,2.7435346
10bc1b7,2,1.3106831
10d4feb,4,3.8128772
10db454,2,2.6124039
10dbcec,3,3.9848928
10ebd3c,4,3.8673983
10efec8,3,2.5814884
10fda69,3,3.6643577
110eebe,2,1.7522933
1179156,4,2.9576106
1191933,3,2.872126
11ece20,2,1.904002
11fa7e9,2,1.9447591
11fb07e,4,3.9085355
12095b2,3,2.9041457
120cb91,5,4.688811
1215ca0,4,4.1755476
12309f9,5,4.214083
1240bc6,2,3.0803466
124b5f9,3,2.2453852
1259ea4,3,3.4180079
126187d,1,1.7061267
126b69a,4,3.4853985
127dd08,1,1.1739491
128dd5a,4,4.2720566
12997a5,3,3.029361
12ad17a,4,4.0396566
12cefbe,3,2.669672
1314aa2,2,1.6981962
136fadf,4,3.9159334
13846d3,3,3.0314176
138da74,2,2.6614332
139ec0a,3,3.542475
13ce90a,3,2.9665923
13d8060,3,2.9774046
13e2ae4,3,3.99608
13e7ace,1,1.140183
1409186,2,2.7645962
14123e6,1,1.9041367
141315e,1,1.0941799
14174ed,6,5.222792
141df49,2,2.4171329
141f967,3,3.4205308
142fbeb,3,3.7070603
143fb6e,2,1.777592
1445aea,2,2.7106867
14706c7,5,4.2921658
1482f42,3,2.9174314
1494422,4,3.850341
1498b6e,4,3.6496997
14afb00,3,3.5658407
14b1d67,2,1.5622613
14b486e,3,3.017677
14b54d0,2,2.0955338
14b8fbb,4,4.0407543
14c37b2,4,3.55886
14c4255,4,3.9363987
14ce186,4,4.000086
14cfa29,3,4.029322
14d000b,3,2.77135
14d573e,3,2.6061037
14df8e2,3,3.950103
14f5af7,3,3.0020938
151a2ea,3,3.2832246
153e8fe,2,2.281868
15479c1,2,2.0358024
154f5c1,2,1.7393833
1575077,4,4.0458503
1579cb7,4,3.9457853
1580723,2,2.0230181
1582312,1,1.5210216
158d50f,4,3.9221153
158f25e,3,3.101835
15992f4,3,3.3421
15b2b88,2,2.2120752
15c7911,3,3.1625667
15c7e62,4,3.5177345
15dd182,4,4.36352
15de5b1,2,2.288113
15ec4fa,4,4.792174
15f2066,2,2.4197006
15f9033,3,3.0848453
15fa958,4,3.2470338
15fc2ac,3,2.5664434
160bab7,4,3.2281437
1621180,4,3.726026
163010e,3,3.6603978
163e61d,3,3.0777946
164ffb9,3,2.181007
1651722,2,2.3624632
165ec3d,2,2.7012968
16687f8,4,4.1875887
1675f05,1,2.3407412
1679026,3,3.432005
167f589,3,3.1917343
168bb04,3,3.1366503
1696647,3,1.9685292
169fccf,4,3.933608
16b2a71,3,3.0420697
16c2f13,2,2.1955876
16d22a1,4,4.165806
16d2b9e,3,2.053927
16ead3d,1,1.7082524
16ed2eb,1,3.4763565
1710770,2,2.5156322
173dcbd,2,2.5994608
1750767,5,4.2111773
175419b,3,3.2455623
175775c,5,4.1450834
175ec92,3,2.800785
177a7d7,4,3.7608068
177febf,3,2.050342
1783b9f,2,2.0523
179cb57,4,4.3899446
17bb4bc,3,2.0822759
17ec828,4,3.1329253
17f590a,4,4.070607
17fe311,3,3.1934795
182536b,3,3.166328
1833139,4,3.1779683
183678c,4,3.7513118
1849da9,3,3.157357
184d83c,3,3.883873
1852090,4,3.7738862
18560d1,3,3.172251
187c555,1,1.8698324
18834d3,3,3.2600532
18a1958,2,2.788322
18a3ec7,3,3.7521029
18acc14,2,1.3704937
18c9ed8,4,3.8786616
18cbfcc,3,3.2533882
18d3320,4,4.304243
18f7fc7,2,1.3937002
18f9457,4,3.7822974
190716b,2,1.9652746
190a8d4,3,2.426176
190ca77,5,4.0571914
191623d,5,3.9558792
191f22e,3,4.522882
192c7f5,3,3.1422088
192dd1b,3,3.2799103
192f5f6,2,1.3761934
194ce55,3,2.8876548
194eb61,3,2.9179792
195345f,2,1.4268098
1962ad7,4,4.1429043
197ea96,2,3.021521
1999c5d,4,4.2919407
19c4c74,3,3.9006011
19db546,2,1.8591132
19dee01,2,3.5566816
19e5e8b,2,2.0949817
19ea9ea,2,1.8900821
19fcf9f,1,3.2611213
1a10d27,3,3.001243
1a30445,2,1.7014205
1a8c6b7,2,1.9110458
1aac26b,1,1.7076137
1abc249,1,1.3483183
1af6bd0,4,3.8002968
1b0c156,4,4.4060283
1b2bd26,2,2.656065
1b2cd91,4,4.1429954
1b31f9f,3,2.9365587
1b3b11e,3,3.087371
1b3c850,3,3.6099343
1b3fba8,3,3.7361152
1b43b9e,3,2.9395475
1b45c61,6,5.138008
1b5891f,2,1.7389116
1b6c945,2,2.0011246
1b7ce1c,3,3.802146
1b92860,2,3.2907803
1b9b518,4,3.7825084
1bb0b2b,2,2.7668223
1bc07ce,3,3.0926838
1bd9707,2,2.1260252
1bdcde3,3,3.040493
1bee451,3,2.7498088
1bf4ba6,3,3.0875208
1bf8cee,3,3.5914667
1bfefc4,4,3.9289036
1c0c7cd,3,3.1289773
1c139c1,5,4.371524
1c1c470,5,4.0553074
1c2cde0,2,2.9068513
1c2e15b,3,2.2756853
1c36085,4,4.030892
1c4115c,3,1.6440408
1c45114,3,3.8659182
1c49271,2,2.4641292
1c6bf32,2,2.9897666
1c745e9,5,3.951608
1c80539,1,1.2164352
1c84003,2,2.3460383
1c8ac21,3,2.8836958
1c8c3de,3,2.86755
1c8c585,3,3.2596812
1c98fd5,3,3.3229442
1caaf3f,3,3.4839268
1cb6294,1,2.3335872
1cb7062,2,2.0073185
1cb73aa,2,2.4846604
1cbe5ec,2,1.7764531
1cc616f,4,3.4328973
1cc6247,3,2.8279107
1cc8f9d,1,1.4435462
1cd0bbb,2,1.4982741
1cd1479,2,1.8511391
1cdccc2,2,1.8103243
1cf90a1,2,2.7625413
1cfab57,5,4.562484
1d12e5e,3,3.3561044
1d14fc4,3,2.3958883
1d1b2ad,2,2.078137
1d20cae,3,3.6723914
1d24933,4,3.578296
1d2584d,2,2.165656
1d2f823,2,2.8229365
1d31ebd,2,2.9690816
1d38f14,4,4.115374
1d4afd8,3,3.342985
1d580b3,4,3.3198004
1d5fd7e,2,2.8742902
1d7c97a,4,4.1213465
1d80630,5,4.436367
1d8869d,2,2.269227
1d8e8c7,5,4.891666
1d9389b,2,4.0048213
1d9e356,3,3.8833833
1da634a,3,3.7457123
1da8f12,5,4.868209
1db605b,1,1.5728686
1dd6a58,4,4.2687826
1dd9df1,2,2.6506186
1de8098,3,3.078567
1e14a01,2,3.0520577
1e26ea8,4,3.7462168
1e2c5f1,3,3.880349
1e44652,2,1.7411726
1e54327,3,3.0099487
1e5bfd5,2,2.7252498
1e860bc,2,2.0943825
1ea12d7,2,2.4941635
1ea87c7,3,2.683567
1ec9d22,2,1.3568016
1ed10fe,4,3.6205912
1edf4db,3,3.7534394
1ee5f0a,1,1.0579638
1efd3f9,3,3.8771338
1efe2a5,3,2.801862
1f04460,3,2.366012
1f06856,3,2.523889
1f1e073,3,3.8757224
1f30de7,3,2.899337
1f4513c,3,3.8785515
1f4aec1,4,3.6459634
1f4fabd,2,2.8915067
1f7a4d9,4,3.837812
1f7e64f,3,2.9395242
1fa91e9,3,4.000084
1fc46cb,3,3.4907167
1fd270c,3,4.0084414
1fd6b7f,5,4.416831
1fe34e0,3,2.782824
200fcf4,2,3.6686583
203725b,3,2.985187
20383c7,4,3.931291
203dcec,4,4.206281
205075e,3,3.0401683
2062bda,3,2.88449
2078da0,3,3.0208137
2079bbf,2,2.9841917
20cdd57,3,2.2696548
20d9bb9,3,3.281103
20f1b82,4,4.2667236
21077ac,1,1.0810634
210fff5,2,1.7493701
2116512,3,3.1506367
2121299,4,4.05196
2126db8,3,3.3753195
212f1e9,3,2.8029969
212f8b4,3,3.1761649
213db80,4,3.8334723
2148c4b,4,3.8861961
2163377,3,2.7448213
21662c7,3,3.4528244
218c97f,2,1.9979768
2199b5e,4,3.7501872
21b32eb,1,1.3414454
21c32de,3,2.0999067
21c91d4,3,3.0385377
21e0763,2,2.4645228
21f5006,4,4.04576
21fa6b4,3,3.301975
21fb085,2,2.0948482
21ff75f,1,1.5628024
220280e,1,2.122305
221dbc7,3,2.5473294
221e8a6,2,2.770689
2228575,4,4.5121417
2235d96,5,4.064952
2240658,3,3.6301966
224e7d7,3,3.0268874
2254969,3,2.6071837
22564a5,3,3.0879807
2274cbb,5,4.4831147
2289b45,3,2.5135503
2290a15,5,4.280674
229397f,3,3.0398896
22a129c,4,3.7974057
22a5954,4,3.5144434
22d7047,3,2.8990805
22d825e,4,3.9169488
22eb6fa,5,4.4204555
22ed5ef,4,3.8853397
22f1552,2,2.2284002
22fa8b0,3,3.2876766
23020fe,3,2.5281062
230cf75,2,2.9681654
2312dc6,2,1.9508321
2312fc6,1,1.6942573
231b95b,3,3.0654356
2323c66,2,2.007534
235ca29,3,2.714992
235df70,3,3.3414834
235fab2,4,3.3616326
236de48,3,2.9127247
238702a,4,3.7053704
2388754,3,3.001048
2389ddc,3,3.1837385
23ac622,4,3.325482
23acd87,4,3.5328257
23b5db1,3,2.7852573
23bc2c4,2,3.7905807
23c08f2,2,1.5826949
23ccdb6,1,1.7644126
23d1582,1,1.3788544
23e30c0,1,2.0198774
23eb690,3,3.0054035
24046b8,4,3.959365
241385f,2,2.009089
2426a90,3,2.7401834
2431df1,4,3.6205246
2438f66,3,3.9197533
2441f8c,3,3.3379397
244587b,2,3.1997478
245484c,3,3.0768962
247e418,3,2.9749632
247f18e,1,1.9668686
24811c2,4,3.2198954
248162f,3,3.314696
248e116,3,2.508451
24af377,2,1.9287047
24afacf,2,1.6841428
24b3411,2,2.1629727
24c6ae0,2,2.6759903
24cc082,2,1.1457678
24e61ae,2,1.2092044
24e9709,4,3.8124435
24e9ae8,4,3.5836368
24fc7ae,2,2.166454
25024a4,1,2.2184422
2504d68,3,2.9207888
2505b2a,2,2.0846593
2510330,2,2.4291153
2529a4b,3,3.2488568
2530fb7,4,3.572823
2548fcc,4,4.12932
2556150,5,5.1056895
256ce94,3,2.3147602
25b184e,2,1.9903357
25bf9c6,3,2.7425323
25c8837,2,1.9917247
25e14a4,3,2.8386846
25e76b0,2,1.9491032
25f2e66,3,2.6995583
25f55c7,4,4.0969753
262be36,1,1.4132873
264902b,3,2.467629
2657aa6,3,2.8830006
265c64f,4,3.526415
26a6b97,3,3.1945686
26c90a0,4,4.3934913
26d36e5,5,4.0174384
26e68ea,3,3.2979062
26e8410,4,3.8179884
26f358b,4,4.310335
26f510e,3,3.715362
27382f8,3,2.9113834
273de22,3,3.4483516
273fb7d,1,1.142474
2747e79,2,2.427103
2748f2a,3,3.1471283
274b414,5,4.334438
274d9d2,2,2.990262
2753b35,2,2.2299337
2784f18,2,2.2696137
27d745e,3,1.9991199
27d8978,2,2.1351168
27e7609,2,2.053752
27ea74c,4,2.88343
27ec6d0,3,2.638969
27feddd,3,3.6869626
28028e0,5,4.360391
2805912,3,3.0812483
28070d2,1,1.4005524
281c018,3,3.09767
2823ac5,3,2.9508095
282e717,2,1.9203299
2833102,4,4.012489
2837087,4,3.791688
283ae2f,4,2.302153
2840b73,3,2.9423647
284c676,2,2.0148585
286282f,2,1.4789492
28645f2,5,4.6756983
287950c,3,3.3779118
287e0bd,4,3.554752
287f1a7,3,3.1164072
2882fdb,2,3.6053536
2887d53,4,3.9777377
288c02f,2,2.0527253
289dbd1,3,2.7782385
28cf870,2,2.2763038
28d2498,4,4.769046
28d3646,1,1.3986392
28de5fe,4,4.1869082
28e9a88,5,4.152708
28f0c5d,3,3.1993942
290970a,3,2.83995
290c870,4,4.2651587
290d458,2,3.4042563
29139ff,3,2.66429
292ff9c,3,3.2068388
29399d5,4,3.78788
295f8ea,2,2.2711027
296e7b0,5,4.636935
29705a1,3,2.7378738
2972937,2,2.1112962
297822d,3,3.4453235
297c419,3,3.0476322
29835f7,2,2.2779791
29851d7,2,3.0426004
2989f37,4,3.7658622
2997d0c,4,3.2430792
299a5f3,3,3.6482704
29a7d43,5,4.5961266
29aa983,2,1.9710888
29b872f,4,3.842289
29b9ef3,3,2.1819248
29c2511,3,2.9759445
29cf025,5,4.2028255
29d8985,4,3.76312
29def82,4,4.069885
29e3246,4,3.6554952
29ebaab,2,1.7279731
29efbea,2,1.8358079
29f0b19,1,1.1951303
29fa6eb,3,3.8501935
2a14518,3,3.2246895
2a1e9ef,2,2.9431548
2a26e9d,2,2.8283453
2a2d8ba,2,2.1557927
2a2f394,2,1.592835
2a38aa5,2,2.2645364
2a3cc3b,4,3.9915128
2a4ca7b,4,3.6859133
2a519df,3,2.160349
2a7701b,4,3.9549193
2a847b0,3,2.8806033
2a857fb,3,3.802309
2a912c5,4,3.9968076
2a97d85,3,2.4264593
2aa01a0,5,4.532138
2abd742,3,3.843318
2aca278,5,5.0589833
2ad190b,2,2.5881941
2ae04e2,3,2.9642746
2b14412,5,4.8609037
2b260d4,3,2.1579156
2b29c21,3,2.5443163
2b2bbb9,2,1.6649406
2b4375b,4,3.959755
2b6d2b7,2,2.3258953
2b7513d,4,3.7720377
2b7e769,5,4.136938
2b87338,4,3.7816377
2bab4f9,3,3.63456
2bb7f66,2,2.0270348
2bbf923,2,2.7910063
2bc341e,2,2.249498
2bca925,1,1.067612
2bcd7b2,3,1.5079392
2bda011,4,3.7784348
2be7c8e,4,3.2352526
2c00451,3,3.6988904
2c0e0dc,3,3.8003979
2c11555,3,3.0795805
2c1e68d,2,2.9230044
2c45808,3,2.678837
2c60d12,3,3.257045
2c64ebc,4,3.9601586
2c73a1c,2,1.6144515
2c81e5c,4,3.928037
2c8f20b,3,3.0657797
2c90891,3,3.7078266
2c95040,3,2.4304395
2c9f598,4,3.3134813
2ca50cd,5,4.164959
2ca9101,3,2.951425
2cad978,4,3.342547
2cc2a54,2,2.8804712
2cc3fa2,2,2.8150382
2cca23b,2,2.8285494
2cf20ff,4,3.9545455
2d001ad,4,3.2880974
2d0c4b9,2,2.1831603
2d4f2c1,4,3.5507445
2d8bbe2,3,3.003813
2d8bc0e,3,3.0109613
2dab24c,4,4.1181493
2daf910,1,1.1223463
2db1b4a,3,2.6218264
2db6925,5,4.2130256
2dc2c45,2,1.4734967
2e03c89,2,2.8512197
2e2a0e8,4,3.8279824
2e3312c,3,3.529674
2e3ae1a,4,3.9652984
2e3e13b,2,1.9270811
2e43866,3,3.0663648
2e443f0,3,3.1658165
2e44715,2,2.0864465
2e5b73c,4,3.8867939
2e6c9d8,4,4.013656
2e86520,2,3.22899
2e8c47c,1,1.4702419
2e91de9,1,1.6297065
2e922a8,3,3.4274168
2e94a27,3,2.7866435
2e9d4a7,3,3.4929616
2ea704f,2,2.2873673
2eb5af4,3,2.9209301
2ec8ca9,3,3.1794963
2eca07c,2,2.0066638
2ed15ef,4,3.6880028
2ed6c19,3,2.763667
2edae7a,3,3.053606
2eddc0b,4,4.0218177
2ee0a0e,3,3.4348094
2ee34f0,4,3.776245
2ee3686,1,1.13567
2ee795c,3,3.1431305
2eef8db,3,2.0206838
2efa049,3,3.723823
2f095a0,5,4.1933184
2f1110c,1,1.4231302
2f3bda4,6,4.5079
2f46e1d,3,1.7215528
2f4bcb2,3,3.182532
2f4c5e7,2,1.8359843
2f5ef45,3,2.1785555
2f8022d,3,2.927868
2f82ef0,1,2.0289147
2fa6216,3,3.3039253
2fd5e11,1,1.373547
2feab62,2,1.7667822
2fff491,3,2.4817579
300286f,2,2.117955
30055de,3,3.4616282
300566e,4,3.9709187
3015118,5,4.1834383
302c03d,1,1.2514725
303c11b,3,3.484088
3040974,4,3.6896517
304734e,2,1.9783912
304cafa,2,1.3576174
304e41c,2,2.5019178
305681f,3,1.8850737
3056c98,2,2.0612507
30618ce,4,3.3134491
3066974,2,2.129463
30720e9,3,3.5328867
3074cde,2,2.7152414
308e4ca,5,4.469309
3090536,1,1.8495942
309fe3b,4,3.974686
30a39cd,3,3.4254375
30e1b7b,2,2.6247344
30e3b93,2,1.2749403
30e7e7a,4,3.704235
30ef32c,3,2.7045755
30ff0f0,5,3.9088936
3122de5,3,3.18568
3128486,2,2.0749807
3130ac1,4,3.8372693
31610f5,1,1.4815323
3167722,2,1.4295504
317173f,4,3.6805787
3178186,2,2.936357
31b203a,2,1.5325949
31be4dc,1,2.59656
31c49e5,3,2.2004828
31dd5a1,2,1.3651147
31e00b5,4,3.6970172
31fe4d7,2,1.4946561
322025b,2,1.8549473
323bd4f,3,3.1154382
323c0b8,4,4.2879086
3256f36,2,1.7820668
3259adf,1,1.6111019
325ec31,3,3.1811147
32644d5,3,2.0357084
3267b54,2,1.9507794
326c204,1,2.0785856
3279351,2,1.9815269
32a0d6e,3,2.8836079
32aedc2,5,4.1553555
32bc1ed,4,4.2433033
32c521d,1,1.1673148
32edbd4,2,1.930595
32ef59e,4,4.1198215
32f4638,2,1.9038634
32f4d4e,2,2.0128212
32f658f,4,3.5469146
3306441,2,1.9007828
330d7fe,4,4.1217103
3324df9,2,3.1127396
333d99e,2,2.8142016
3342947,2,1.5981646
3348cd7,4,3.8495467
334d4b0,4,3.8189516
3355650,4,3.6568618
3380b17,1,2.0712705
338612b,3,2.6121125
3393759,2,2.8122678
33b29e8,1,1.0718931
33bf80b,2,3.361737
33c34e1,3,3.0431337
33dcf9a,2,2.5719666
33e2c15,4,4.0711336
33ee6ce,3,3.397113
33f66fc,4,3.991528
340bde5,2,1.9380438
341c5e2,1,3.0505493
341cf30,3,2.3080983
342724a,3,3.7042582
3432298,3,3.0121565
344665a,2,1.9421518
347f9d9,2,1.8554635
3496a0a,5,3.9124131
34a170f,1,1.1617583
34a1dfd,2,2.0429802
34ad8eb,5,4.421023
34bc6c6,4,3.9815528
3502893,2,2.036334
3514f75,4,4.28306
351f9f9,4,4.1604605
3523623,2,2.543321
353bc5b,4,3.9489014
3548801,4,4.04838
35578be,2,2.9740365
356949d,4,3.199152
356a199,2,1.9438576
3572e50,2,2.1500034
3584839,3,3.962316
359321d,2,1.8148761
3594401,2,2.5976672
359b327,2,3.0031793
35ba672,4,3.468258
35c1b10,2,2.090489
35e2bbc,1,2.4093351
35fd114,4,4.2600064
36050fb,4,3.8430297
3605e2a,2,2.4486427
3616ff5,2,2.468394
3623b07,3,2.6546183
36340af,4,3.4925258
363e205,2,2.0061698
3662bff,3,2.8311942
3664812,2,1.9942114
36ac515,2,1.1803038
36ad5dc,4,3.7827554
36b4fc8,3,3.035273
36c3a79,3,2.8980145
36d1d91,2,1.905086
36d2cfc,2,2.3664622
36f6d67,4,3.765133
36fd5ae,1,1.6461179
372ad46,2,1.9045322
3734dc3,5,4.8708167
3739677,5,4.594616
373a9dc,4,3.802361
373dc3f,2,2.0131714
3748b23,1,1.1692263
3751711,3,3.0946863
3779f66,3,2.2604687
377c773,2,2.1014457
3785d1d,3,2.9779549
37aae1b,4,4.0036864
37af7c5,3,3.3281922
37b0331,4,3.9961622
37e110f,4,3.5634422
37ef1ef,2,2.9162512
380aeda,3,2.941378
3832cfe,3,2.920146
3833fd2,3,3.7404306
383e230,3,3.7030725
383edd4,4,3.9437928
384b5dd,3,2.7964978
3854d27,4,4.183127
38589ae,2,2.2809534
387e0e5,3,2.9617577
38b605a,2,2.1285734
38b93a3,3,2.9462667
38c496c,3,2.404304
38ca5e0,3,1.9793892
38eba82,4,3.3814805
390ba85,1,1.3144048
3935ed0,3,3.6102643
395ace8,3,2.066731
396197e,1,1.9832754
397608e,4,4.1553583
398e51b,2,2.1715682
3992f01,3,3.517374
399c5b4,3,3.463792
399db9f,2,1.9683238
39a1cc5,3,2.708043
39a2689,1,1.5969009
39a6d61,4,3.5392232
39aa8f8,3,3.0846086
39dca7f,4,3.3548114
39ed025,3,3.3939497
39fa947,1,1.2192411
3a1dd7e,4,4.341147
3a275eb,3,2.9651172
3a31b70,3,3.1106813
3a7d684,4,3.7029033
3a93842,2,2.0044746
3a976b4,2,1.8527489
3a9c6cf,2,2.7746997
3ab54cd,5,5.274072
3ab7697,3,3.022867
3ab8183,2,1.9057608
3acd644,5,3.9094768
3aea048,2,2.302341
3aea5c1,4,3.2020898
3aedc23,3,2.1506076
3af3bfb,1,2.0150828
3af8e31,2,1.8091049
3b06e15,3,4.1802974
3b20a11,4,3.8692632
3b3ddba,2,2.5993168
3b42d54,2,2.650222
3b57e6a,3,2.9366295
3b82d2b,4,3.9623504
3b9a570,3,3.2140203
3baaf6b,2,2.2223806
3bb8ecb,2,2.7606802
3bbcac0,1,3.093834
3bc1052,4,3.9232786
3bc685b,3,2.4197097
3bd08c8,2,2.5298743
3bea60c,2,2.0511699
3c034ac,3,2.999589
3c12509,3,2.8810182
3c126dc,4,3.8745756
3c13b79,3,2.891702
3c22d23,1,2.8708606
3c24a62,3,3.1246905
3c2c934,3,3.4552217
3c4777e,3,3.6659818
3c4f080,2,3.2448585
3c56be8,4,3.4549336
3c5e13d,3,3.6835563
3c670cf,3,2.588402
3c6aa10,2,1.7150722
3c92b2c,3,3.106103
3ca0f42,3,2.9129663
3d098ec,6,4.4372053
3d10946,2,2.955503
3d13edb,2,2.3355381
3d1f831,1,1.3236902
3d33aaa,4,3.7906473
3d37941,5,4.469039
3d64e68,2,1.8227711
